CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
714831033,0,54,0,5,2,1,3,0,47,4,1,3,6065.0,1728,4337.0,0.417,1114,27,0.688,0.285
755943033,0,34,1,2,2,2,4,0,27,4,1,1,1901.0,1176,725.0,0.612,2450,52,0.857,0.619
717915783,1,60,0,0,6,1,2,0,47,5,1,3,4541.0,1037,3504.0,0.825,2829,44,0.467,0.228
713005908,0,47,1,2,2,1,1,0,36,5,2,3,2255.0,1733,522.0,0.903,4772,83,0.729,0.769
711099408,0,35,1,4,3,2,4,0,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618
715237683,0,53,1,4,2,2,4,0,44,1,1,3,4737.0,1649,3088.0,0.748,7802,88,0.492,0.348
718739508,0,51,1,5,6,1,4,0,39,6,2,4,5455.0,1217,4238.0,0.66,3863,67,0.811,0.223
787496733,0,47,1,2,5,1,5,0,35,2,1,1,15155.0,1287,13868.0,0.868,7724,79,0.58,0.085
719525358,0,52,0,0,2,2,3,0,43,4,3,3,8133.0,1942,6191.0,0.572,3310,76,0.583,0.239
721351983,1,43,1,4,5,1,4,0,36,5,3,3,3492.0,2517,975.0,0.6,2510,47,0.621,0.721
719050458,0,62,1,0,6,2,4,0,56,6,3,3,2582.0,1528,1054.0,0.771,4041,67,0.457,0.592
789515283,0,51,0,3,2,1,2,0,43,6,1,3,2157.0,1494,663.0,0.765,4784,69,0.605,0.693
709781208,0,34,1,0,6,1,4,0,26,5,3,1,2291.0,0,2291.0,0.892,5409,82,0.822,0.0
715495308,0,43,1,4,2,2,4,0,36,5,4,1,8919.0,2231,6688.0,0.562,3923,73,1.028,0.25
716614683,0,49,0,3,0,2,2,1,36,5,3,1,34516.0,1255,33261.0,0.731,3847,73,0.698,0.036
712433508,1,59,1,1,6,1,5,0,50,3,2,3,1438.3,0,1438.3,0.57,724,16,0.231,0.0
789209283,0,48,1,3,3,2,4,0,37,5,3,0,4361.0,806,3555.0,0.627,4518,84,0.75,0.185
717636933,0,48,1,5,0,0,1,0,40,3,1,1,4365.0,0,4365.0,0.598,3542,57,1.111,0.0
713706258,0,52,1,1,6,2,4,0,43,6,2,1,1438.3,773,665.3,1.138,4890,63,0.909,0.537
711883833,0,50,1,1,5,2,4,0,37,6,1,1,1837.0,665,1172.0,0.844,4752,88,0.66,0.362
770783508,0,48,0,3,2,0,2,0,34,6,3,2,11062.0,0,11062.0,0.761,4084,72,0.8,0.0
794551383,0,50,1,3,0,2,4,0,32,5,3,4,4419.0,1218,3201.0,0.879,4535,75,0.562,0.276
716378658,0,55,1,2,6,1,4,0,36,5,2,3,2629.0,1476,1153.0,0.537,1725,41,0.414,0.561
719335233,0,47,1,3,5,1,4,3,27,5,3,4,14335.0,938,13397.0,0.445,3610,75,0.531,0.065
711377808,0,47,0,3,2,3,2,0,36,4,3,2,21142.0,0,21142.0,0.812,4360,66,1.357,0.0
825838908,0,39,1,1,5,2,4,0,35,1,5,1,1961.0,0,1961.0,0.631,4846,92,0.84,0.0
720943308,0,47,0,3,2,2,2,3,36,1,1,2,30498.0,1990,28508.0,0.839,16202,120,0.791,0.065
713726958,1,40,1,3,1,1,4,0,21,5,2,2,1728.0,0,1728.0,0.41,2191,38,0.357,0.0
711873858,0,43,0,3,3,1,2,0,35,2,3,2,3717.0,1882,1835.0,0.796,4667,91,0.82,0.506
754671558,0,50,1,3,6,2,4,0,43,6,1,4,2999.0,1958,1041.0,0.611,2073,48,0.714,0.653
717591483,0,52,1,3,2,2,4,0,44,4,1,3,3416.0,2044,1372.0,0.994,1924,48,0.92,0.598
717414933,0,51,1,1,3,2,4,0,45,3,3,3,2918.0,2049,869.0,0.501,3818,61,0.605,0.702
712894308,0,47,0,4,3,1,3,0,37,5,3,3,2888.0,0,2888.0,0.717,4345,75,0.786,0.0
709265208,0,47,1,4,2,2,4,0,37,4,3,2,1438.3,780,658.3,0.66,4422,59,0.844,0.542
826480308,0,53,0,3,2,3,3,0,49,5,2,1,4778.0,1869,2909.0,0.743,5489,74,0.805,0.391
718023708,0,53,1,2,5,2,1,0,42,2,1,3,14839.0,2226,12613.0,0.828,14625,115,0.769,0.15
708551508,0,51,1,2,0,2,4,0,37,4,4,2,3264.0,2508,756.0,0.887,4966,78,0.814,0.768
779029458,1,54,1,1,4,2,4,0,35,4,3,3,1724.0,0,1724.0,0.67,2725,47,0.424,0.0
720769533,0,65,0,0,2,2,1,0,36,4,0,1,1438.3,682,756.3,0.713,4427,63,1.172,0.474
754480233,0,50,0,2,4,0,1,0,43,5,2,4,3525.0,0,3525.0,0.798,4742,62,0.824,0.0
715729683,0,44,0,3,3,2,0,3,36,1,2,2,34516.0,1106,33410.0,0.776,7936,76,0.767,0.032
716341833,0,53,1,3,0,1,4,0,44,6,2,3,4646.0,1730,2916.0,0.683,1774,37,0.85,0.372
713021208,1,55,1,2,0,2,5,3,36,2,3,3,34516.0,0,34516.0,0.399,1353,40,0.212,0.0
819684183,0,46,1,3,2,2,1,0,41,4,5,3,3492.0,1546,1946.0,1.135,3043,53,1.038,0.443
714247458,0,56,1,4,5,2,5,0,46,6,2,2,8037.0,2276,5761.0,0.406,3271,71,0.543,0.283
713011683,1,37,1,3,0,1,5,0,24,4,2,4,11239.0,0,11239.0,0.32,2055,43,0.162,0.0
768390708,0,47,0,2,6,2,3,0,41,6,1,1,2877.0,1136,1741.0,0.756,4006,68,0.478,0.395
737967708,0,52,1,1,6,1,1,0,45,5,1,1,1611.0,938,673.0,0.601,4087,86,0.911,0.582
721316358,0,41,0,3,3,1,2,0,28,5,1,1,9577.0,632,8945.0,0.379,4086,62,0.771,0.066
710420133,0,47,1,2,2,1,4,0,34,6,2,2,2190.0,0,2190.0,0.63,4416,68,0.581,0.0
720046458,0,50,1,0,3,2,4,0,43,6,4,2,2670.0,1944,726.0,0.628,4491,65,0.667,0.728
711540108,1,44,1,4,1,3,5,0,33,5,3,6,1438.3,0,1438.3,0.676,2316,48,0.5,0.0
713697933,0,47,0,2,5,2,3,0,36,3,2,2,34516.0,1264,33252.0,0.774,7827,77,0.54,0.037
714053358,0,37,0,2,3,2,1,0,31,6,3,4,3216.0,0,3216.0,0.683,4039,81,1.077,0.0
827408058,0,44,1,3,2,1,4,0,40,6,2,2,2232.0,2002,230.0,1.107,3803,68,0.511,0.897
788641758,0,53,0,4,0,2,2,0,45,5,3,2,14366.0,888,13478.0,0.638,3868,66,0.61,0.062
708132783,0,47,1,3,5,2,5,0,42,6,2,2,16411.0,1179,15232.0,0.849,3929,71,0.732,0.072
818034558,0,44,0,2,6,3,2,0,39,5,3,3,22075.0,1506,20569.0,0.794,2337,40,0.818,0.068
778286433,0,67,0,0,2,1,1,0,56,4,2,1,5876.0,1297,4579.0,1.012,2133,55,0.719,0.221
718746933,0,56,1,3,3,1,4,0,47,6,3,4,2865.0,2022,843.0,0.547,3441,66,0.65,0.706
718279983,0,49,1,1,0,1,5,0,36,1,3,2,5039.0,2489,2550.0,0.875,4770,74,0.947,0.494
772674933,0,51,0,1,5,1,3,0,41,5,3,3,5638.0,808,4830.0,0.781,2036,50,0.613,0.143
712006308,0,45,1,0,0,0,4,0,35,6,1,3,5923.0,1686,4237.0,0.702,1236,35,0.591,0.285
719089383,0,48,0,2,3,1,1,0,29,3,2,1,6168.0,2371,3797.0,0.668,4303,80,0.509,0.384
720971358,0,59,0,0,3,2,3,0,47,5,3,3,26812.0,1491,25321.0,0.679,14838,110,0.642,0.056
771230508,0,46,1,4,0,1,1,0,33,4,1,1,2423.0,429,1994.0,0.625,4717,80,0.739,0.177
714682233,0,48,0,3,2,1,3,0,43,1,4,1,9959.0,0,9959.0,0.751,14948,125,0.866,0.0
718090233,1,56,1,3,2,2,5,0,36,3,3,3,10016.0,1872,8144.0,0.735,2804,37,0.542,0.187
719238183,0,55,1,3,2,1,4,0,35,3,2,3,1872.0,1167,705.0,0.517,2238,45,0.607,0.623
710620383,0,43,0,4,6,1,2,0,35,6,3,2,24396.0,1171,23225.0,0.655,965,17,1.125,0.048
794554683,1,41,1,4,2,1,4,0,26,4,2,2,3159.0,0,3159.0,0.916,2925,46,0.353,0.0
721080183,0,33,1,1,2,2,1,0,20,2,2,3,4883.0,0,4883.0,0.724,4613,82,1.0,0.0
712767858,1,42,1,0,0,2,1,0,30,5,2,3,1438.3,1223,215.3,0.491,2181,43,0.593,0.85
779340183,0,53,1,1,0,2,4,0,35,3,2,4,2482.0,916,1566.0,0.632,4295,72,0.532,0.369
714919308,1,32,1,0,2,2,4,0,36,5,3,3,8135.0,0,8135.0,0.841,8620,67,0.971,0.0
718524783,1,40,0,3,3,3,3,0,34,1,3,4,29715.0,0,29715.0,0.399,2128,39,0.345,0.0
719960133,0,42,0,3,0,2,3,3,26,3,2,2,34516.0,904,33612.0,0.726,3910,68,0.659,0.026
720990183,1,54,0,5,3,1,2,0,36,5,2,3,14539.0,0,14539.0,0.907,965,26,0.529,0.0
811081083,0,48,1,3,5,2,4,0,43,5,4,2,1532.0,1183,349.0,0.617,4359,78,0.857,0.772
712691883,1,41,1,2,3,1,4,0,36,3,2,2,2811.0,2404,407.0,0.491,2245,41,0.464,0.855
718328283,0,40,1,4,3,2,4,0,36,2,1,3,3961.0,1531,2430.0,0.646,12631,100,0.852,0.387
717189183,0,35,0,1,1,2,1,0,24,6,3,2,10467.0,1961,8506.0,0.713,2665,65,0.667,0.187
721468533,0,59,0,1,2,2,5,0,36,1,5,2,12265.0,1412,10853.0,0.643,7470,82,0.783,0.115
708892833,1,37,0,2,2,1,0,0,30,2,4,4,13662.0,0,13662.0,0.153,725,22,0.0,0.0
709432833,0,53,1,1,6,1,4,0,36,2,2,3,1472.0,1196,276.0,1.24,4859,73,0.973,0.812
823606983,0,39,0,2,0,1,2,0,35,4,3,2,7410.0,2517,4893.0,1.924,2398,37,1.176,0.34
711367308,0,37,0,3,5,2,1,0,19,3,3,4,2186.0,1185,1001.0,0.998,2614,67,0.861,0.542
712011633,0,40,1,2,1,2,1,0,36,6,1,3,2797.0,850,1947.0,0.953,3652,64,1.37,0.304
710570058,1,44,1,1,2,2,4,0,25,3,2,4,3101.0,0,3101.0,0.66,2512,37,0.37,0.0
779598183,0,53,0,3,6,2,2,0,42,6,1,2,22938.0,1700,21238.0,0.636,3428,54,0.5,0.074
716077458,0,46,0,3,5,1,1,0,36,4,2,4,4707.0,1121,3586.0,0.604,3188,71,0.651,0.238
708859158,0,47,1,4,2,2,1,0,37,4,1,1,1438.3,703,735.3,0.865,4341,80,0.951,0.489
711733308,0,45,1,2,5,2,4,0,36,2,2,2,1839.0,0,1839.0,0.782,4930,91,0.784,0.0
714855108,0,60,1,0,3,1,4,0,50,6,0,1,3466.0,973,2493.0,0.652,4073,69,0.605,0.281
711405333,0,52,0,3,4,1,3,0,43,5,2,2,6849.0,2126,4723.0,0.611,1651,43,0.344,0.31
721154208,0,60,1,1,6,1,4,0,36,3,4,3,2882.0,2081,801.0,0.644,4933,103,0.661,0.722
787659483,0,58,1,1,1,1,4,0,48,4,2,2,1438.3,801,637.3,0.595,4223,60,0.579,0.557
779155158,0,53,0,3,2,1,0,0,34,6,2,2,2940.0,1264,1676.0,0.562,1259,33,0.5,0.43
812089383,0,41,0,5,6,2,3,0,36,1,2,3,1438.3,892,546.3,0.79,4426,88,0.66,0.62
719873808,0,34,0,1,0,1,2,0,23,3,2,2,5510.0,1604,3906.0,0.551,1995,53,0.262,0.291
718748133,0,34,1,3,2,2,5,0,23,5,1,0,2591.0,0,2591.0,0.61,3876,67,0.763,0.0
708486033,0,55,1,3,4,1,5,0,36,3,2,3,16547.0,1521,15026.0,0.555,1782,48,0.333,0.092
775198608,0,38,1,2,2,1,4,0,32,5,3,3,4429.0,0,4429.0,1.065,1970,40,0.818,0.0
716479233,0,43,0,4,3,1,1,0,36,5,3,2,13258.0,1721,11537.0,0.908,1080,21,1.333,0.13
784789758,0,40,0,2,6,1,2,0,34,6,3,0,3269.0,1601,1668.0,1.168,3966,74,0.947,0.49
710301858,0,49,1,5,3,1,5,3,36,6,2,2,34516.0,2019,32497.0,0.614,3820,72,0.532,0.058
714484008,1,49,1,4,5,1,4,0,31,4,3,2,1567.0,0,1567.0,0.424,2138,41,0.577,0.0
713911233,0,47,1,3,1,2,1,3,39,3,2,1,18341.0,1060,17281.0,0.718,7584,85,0.7,0.058
748503708,0,54,1,1,3,2,4,0,47,6,4,3,2797.0,1627,1170.0,0.413,1566,36,0.714,0.582
713511108,0,61,0,1,5,1,1,0,47,5,3,4,1438.3,847,591.3,0.436,1397,43,0.483,0.589
789817833,1,44,1,5,4,3,4,0,33,3,3,2,9073.0,2466,6607.0,0.446,6793,60,1.069,0.272
789430083,0,41,1,5,3,2,1,0,32,6,1,2,14987.0,1425,13562.0,0.8,4470,83,0.844,0.095
717283008,0,44,1,4,2,2,5,0,36,2,1,2,7469.0,1378,6091.0,0.859,15225,108,0.862,0.184
779252283,0,47,1,4,3,1,4,0,29,6,3,0,2712.0,2411,301.0,0.844,5201,82,0.907,0.889
713032233,0,53,1,2,2,2,4,0,36,5,1,4,2708.0,2271,437.0,0.61,4812,83,0.766,0.839
709229358,0,46,1,5,5,2,4,0,38,6,1,4,2601.0,1604,997.0,0.853,4835,80,0.702,0.617
716654808,1,48,0,4,3,2,0,0,39,3,4,4,24593.0,0,24593.0,0.777,2084,31,0.55,0.0
711622683,0,48,0,4,6,2,2,0,30,4,3,3,7712.0,1387,6325.0,0.861,1597,39,0.56,0.18
713037333,0,63,0,1,2,2,3,0,55,6,1,2,21430.0,0,21430.0,0.511,3561,57,0.676,0.0
714531108,0,31,0,1,0,1,3,0,36,4,3,3,4260.0,1775,2485.0,1.239,2109,52,0.625,0.417
709619433,0,52,0,2,1,1,0,0,44,1,2,2,34516.0,1382,33134.0,0.856,8604,108,0.714,0.04
717843783,0,33,1,1,0,2,4,3,17,4,3,2,13431.0,1583,11848.0,0.621,2338,71,0.69,0.118
714248733,0,26,1,0,6,2,5,0,13,4,1,2,4395.0,1240,3155.0,0.662,2272,46,0.438,0.282
714140133,0,42,1,4,2,3,4,0,32,3,1,2,2314.0,1547,767.0,0.804,4678,74,1.0,0.669
789415983,0,36,0,3,2,1,2,0,27,4,3,2,12397.0,1001,11396.0,0.756,1888,42,0.448,0.081
711929058,0,28,0,0,3,1,5,0,21,5,3,5,25618.0,1209,24409.0,1.228,2157,49,1.882,0.047
783625008,0,51,0,2,4,2,0,0,45,4,2,2,22294.0,0,22294.0,0.647,3444,71,0.614,0.0
713810658,0,44,0,3,2,1,2,0,36,1,2,3,3384.0,799,2585.0,0.737,13152,100,0.754,0.236
756397458,0,54,1,1,2,2,4,3,47,6,3,4,12873.0,0,12873.0,1.005,3170,70,0.842,0.0
712580958,0,38,0,1,3,2,0,0,30,2,1,1,27712.0,2130,25582.0,0.654,7399,91,0.717,0.077
708225483,0,47,0,4,2,1,3,0,36,3,2,4,11242.0,1561,9681.0,0.829,4246,81,0.8,0.139
798007308,0,57,1,3,3,1,5,0,51,6,1,0,8362.0,0,8362.0,0.528,1175,41,0.464,0.0
779942808,0,42,1,3,2,2,4,0,28,6,2,1,1438.3,0,1438.3,0.46,4482,74,0.644,0.0
713530833,1,58,0,2,2,1,1,0,48,2,3,3,4085.0,2238,1847.0,0.568,596,15,0.5,0.548
717085983,0,44,1,2,3,2,1,0,25,6,2,3,3299.0,2517,782.0,0.981,4312,84,0.787,0.763
708992733,0,50,1,0,3,1,4,0,36,4,3,2,1513.0,0,1513.0,0.854,4759,98,0.719,0.0
789823383,0,44,1,3,6,2,4,0,34,3,3,4,2786.0,1635,1151.0,0.921,4532,82,1.0,0.587
711109908,0,43,1,4,5,1,4,0,36,2,1,1,9684.0,2475,7209.0,0.697,1400,31,2.1,0.256
717627333,0,53,1,2,4,1,1,0,40,5,1,4,2127.0,1995,132.0,0.374,1363,37,0.37,0.938
720555483,0,48,0,3,2,2,3,0,35,3,3,3,21374.0,0,21374.0,0.631,4100,79,0.681,0.0
721437333,1,46,0,2,2,2,3,0,36,2,2,2,5054.0,2517,2537.0,0.605,2027,39,0.393,0.498
710528583,0,26,1,0,6,2,1,0,16,6,2,4,1612.0,835,777.0,0.588,2148,40,0.379,0.518
711871758,1,30,1,1,2,1,4,0,36,2,2,3,2905.0,2517,388.0,0.725,2487,39,0.393,0.866
769206483,0,58,0,3,6,1,0,0,52,3,3,3,15733.0,2101,13632.0,0.597,13986,97,0.764,0.134
720656883,0,50,1,3,2,2,4,0,40,3,3,1,1848.0,501,1347.0,0.653,4600,69,0.683,0.271
770135358,0,46,1,1,2,1,4,0,40,6,2,2,5157.0,1485,3672.0,0.699,4417,77,0.711,0.288
709102458,1,47,0,2,3,2,3,0,36,4,3,5,4754.0,0,4754.0,0.618,2607,41,0.367,0.0
789937683,0,37,0,3,4,1,1,0,28,4,1,2,3645.0,701,2944.0,0.654,15559,120,0.739,0.192
720730683,0,51,1,2,2,1,5,0,36,5,3,3,17412.0,730,16682.0,0.837,4997,84,0.615,0.042
713241033,0,34,0,0,2,1,2,0,26,4,3,3,5175.0,977,4198.0,1.705,2405,49,0.885,0.189
719535558,0,47,0,4,0,0,1,0,36,5,1,1,5570.0,1858,3712.0,0.783,4129,72,0.636,0.334
716863458,1,44,0,2,5,2,3,3,36,2,3,3,34516.0,569,33947.0,0.919,8570,68,0.789,0.016
715338783,0,32,0,1,3,2,2,0,36,4,2,2,2999.0,0,2999.0,0.812,3018,80,0.778,0.0
713186058,1,42,1,3,6,1,1,0,36,4,2,3,1438.3,0,1438.3,0.58,2191,51,0.457,0.0
780025908,0,40,1,2,4,1,4,3,30,4,2,2,10836.0,1932,8904.0,0.563,1293,31,0.824,0.178
710157108,0,42,1,3,2,2,1,0,33,6,2,3,3376.0,1661,1715.0,0.618,4629,75,0.923,0.492
710775483,0,53,0,1,3,3,1,0,43,2,1,3,9060.0,0,9060.0,0.775,14305,102,0.645,0.0
708252108,0,64,0,0,0,2,1,0,53,6,3,2,7362.0,1907,5455.0,0.693,4065,65,0.711,0.259
709564683,1,32,0,2,2,1,1,0,22,3,3,5,4739.0,0,4739.0,0.363,886,21,0.4,0.0
816549933,0,50,0,4,3,0,3,0,45,4,2,2,1687.0,992,695.0,0.721,4342,82,0.783,0.588
710161083,1,62,1,0,5,2,4,0,36,6,3,3,5780.0,0,5780.0,0.394,6613,40,0.429,0.0
736786908,0,48,1,2,0,1,4,0,41,2,2,2,5550.0,2517,3033.0,0.767,6984,85,0.545,0.454
710825658,0,37,1,3,5,2,4,0,29,5,3,2,2584.0,1614,970.0,0.675,4045,78,0.733,0.625
809941233,0,53,0,1,2,1,3,0,48,4,1,3,3074.0,2390,684.0,0.421,1377,38,0.583,0.777
779805408,0,42,0,3,6,1,4,3,31,1,1,1,14630.0,0,14630.0,0.752,8217,99,0.65,0.0
779885358,0,51,0,0,0,1,0,3,35,5,1,2,34516.0,2332,32184.0,0.8,4587,82,0.745,0.068
804833058,1,49,0,3,6,2,3,0,44,1,3,4,4384.0,0,4384.0,0.684,1832,49,0.581,0.0
718376583,1,52,0,2,2,0,3,3,44,4,3,2,34516.0,751,33765.0,0.357,5806,40,0.429,0.022
814092858,0,49,1,3,2,3,5,0,44,5,2,1,2222.0,694,1528.0,0.903,4372,65,0.711,0.312
716421633,1,43,1,3,2,1,4,0,36,4,2,4,3523.0,0,3523.0,0.973,3174,44,0.222,0.0
769662033,0,45,1,2,0,3,4,0,29,2,2,3,1438.3,0,1438.3,0.729,5025,85,0.735,0.0
804344733,0,46,1,3,6,2,4,0,41,3,2,2,1937.0,916,1021.0,0.807,4303,89,0.78,0.473
717646983,1,59,1,1,2,2,4,0,49,4,3,4,3214.0,424,2790.0,0.877,2720,53,0.71,0.132
708960858,0,40,0,4,3,1,3,0,21,3,2,3,11502.0,2066,9436.0,0.889,4786,85,1.125,0.18
709316433,0,52,0,2,3,2,2,3,33,6,1,4,33182.0,1997,31185.0,0.755,1630,43,0.87,0.06
771422883,1,57,1,3,2,1,4,0,45,1,4,2,1759.0,186,1573.0,0.756,2705,35,0.522,0.106
713672208,0,50,0,1,1,0,2,0,33,3,5,2,19939.0,0,19939.0,1.03,3342,76,0.462,0.0
784798683,0,38,0,2,3,1,1,0,32,3,2,2,1438.3,0,1438.3,0.846,1999,39,0.56,0.0
778865583,0,46,0,3,2,1,4,0,27,1,2,2,6954.0,1502,5452.0,0.624,7510,89,0.648,0.216
713953383,1,50,0,1,4,2,2,0,36,4,3,2,2317.0,0,2317.0,0.734,2214,41,0.519,0.0
814571058,0,30,1,1,0,2,4,0,24,4,3,0,3450.0,2517,933.0,0.652,2545,64,0.778,0.73
710227908,0,37,1,3,2,2,4,0,36,3,2,3,6077.0,1397,4680.0,0.834,2837,74,0.609,0.23
788699808,0,38,1,4,6,2,5,0,14,4,1,2,4394.0,0,4394.0,0.889,1538,43,0.536,0.0
780551733,0,54,1,1,3,1,4,3,44,2,2,3,11605.0,1470,10135.0,0.93,12592,117,0.8,0.127
712630608,0,43,1,2,3,3,5,0,35,3,3,4,6109.0,1549,4560.0,0.683,4430,69,0.865,0.254
718835583,0,50,1,1,2,1,5,0,41,6,2,2,15641.0,2379,13262.0,0.816,3769,76,0.617,0.152
711782733,0,55,0,0,2,1,1,0,36,3,3,2,3097.0,827,2270.0,0.511,1390,24,0.263,0.267
824795358,0,49,1,3,3,1,4,0,45,3,3,0,1638.0,1038,600.0,0.718,4150,70,0.591,0.634
718934058,0,36,0,2,1,2,1,0,26,4,3,2,2845.0,2517,328.0,0.686,2396,51,0.5,0.885
718227033,0,38,1,4,2,1,4,0,30,3,1,2,5951.0,1702,4249.0,1.264,2565,53,0.71,0.286
788950158,0,36,0,2,0,3,3,0,22,2,2,3,34516.0,1652,32864.0,0.854,1283,39,1.294,0.048
780769308,0,49,1,4,6,2,4,0,29,1,3,2,3919.0,2278,1641.0,0.672,7685,85,0.518,0.581
714673833,0,59,1,1,2,2,1,0,36,3,3,1,1528.0,0,1528.0,0.669,4411,77,0.833,0.0
780008358,1,59,0,0,5,3,2,0,48,2,6,2,13172.0,0,13172.0,0.876,2598,47,0.621,0.0
789025083,0,40,0,4,6,3,4,0,27,5,3,0,1438.3,860,578.3,0.79,4655,82,0.864,0.598
717670758,0,30,1,1,2,2,4,0,20,5,2,3,5030.0,1327,3703.0,0.803,2523,71,0.775,0.264
717490008,0,43,0,4,2,0,3,0,36,5,1,1,19188.0,1622,17566.0,0.75,4282,52,0.926,0.085
789373683,0,45,1,3,2,1,4,0,35,1,2,2,1438.3,834,604.3,0.635,4976,70,0.842,0.58
780054258,0,40,0,5,2,3,1,0,25,6,2,3,7860.0,541,7319.0,0.764,1367,35,0.75,0.069
789197508,0,54,0,3,3,1,2,0,43,6,3,4,2240.0,1580,660.0,0.745,1518,36,0.8,0.705
713845083,1,41,1,4,3,2,4,0,36,6,2,3,4203.0,2517,1686.0,0.771,1489,43,0.536,0.599
713872833,0,54,1,2,2,2,1,0,41,2,1,3,10753.0,1845,8908.0,0.689,7302,80,0.702,0.172
713560758,0,54,1,1,5,1,4,0,42,2,2,3,3181.0,2087,1094.0,0.752,13392,92,0.736,0.656
803026008,0,48,0,3,6,1,3,0,42,3,6,2,6805.0,1448,5357.0,0.836,3463,65,0.711,0.213
787441383,0,52,1,0,2,1,4,0,37,3,1,2,1793.0,1284,509.0,0.902,3989,62,0.938,0.716
783554958,0,58,0,4,2,2,0,0,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0
781391058,0,55,0,1,5,2,1,0,49,6,3,2,1443.0,1375,68.0,0.683,1991,38,0.583,0.953
794562783,0,28,1,0,6,2,5,0,13,5,3,2,21691.0,661,21030.0,0.767,2534,51,0.962,0.03
785262333,1,46,0,5,5,3,1,0,40,5,4,3,6185.0,1960,4225.0,0.669,2225,45,0.875,0.317
713769258,0,36,0,3,0,1,0,0,26,3,2,3,17116.0,939,16177.0,1.575,2547,45,0.731,0.055
717439983,1,48,0,2,2,1,3,0,28,1,3,3,14774.0,2517,12257.0,0.979,8293,63,0.703,0.17
779645658,0,49,0,3,2,2,2,0,32,3,1,4,7154.0,1472,5682.0,1.002,3607,59,0.735,0.206
708928008,0,34,1,2,3,2,1,0,36,2,3,1,1677.0,0,1677.0,0.7,4035,87,0.891,0.0
778563858,0,40,1,3,5,1,4,0,33,1,1,1,8712.0,991,7721.0,0.615,14512,115,0.769,0.114
806989008,0,30,1,0,3,2,5,0,25,4,1,2,12917.0,1157,11760.0,0.668,4108,82,0.745,0.09
820282383,1,45,1,2,2,1,4,0,40,6,3,3,5848.0,2517,3331.0,0.561,2000,32,0.28,0.43
815324433,0,46,1,4,3,1,4,0,41,6,3,1,1438.3,0,1438.3,0.921,4200,86,0.536,0.0
720237408,0,59,0,1,1,2,3,0,49,4,2,2,22715.0,707,22008.0,0.848,15004,117,0.887,0.031
715372083,0,37,1,1,2,2,4,0,36,3,3,3,2684.0,0,2684.0,0.66,4796,85,0.635,0.0
719898108,0,57,1,2,1,1,1,0,41,2,3,3,3667.0,809,2858.0,0.778,5322,79,0.975,0.221
716033508,0,46,0,2,2,2,2,0,34,1,3,2,6272.0,1434,4838.0,1.172,4514,66,1.2,0.229
709957158,0,48,0,4,3,1,1,0,40,5,1,2,2514.0,2251,263.0,0.852,3942,65,0.625,0.895
710982858,0,33,1,3,2,2,1,0,36,6,1,2,8232.0,2259,5973.0,1.158,2849,67,1.31,0.274
709589208,0,53,0,0,2,2,2,0,35,3,1,3,17721.0,596,17125.0,0.694,14409,83,0.844,0.034
708447858,0,59,1,2,5,1,4,0,36,6,3,2,3850.0,0,3850.0,0.509,15107,117,0.918,0.0
720714933,0,62,1,1,2,1,4,0,49,4,2,2,3143.0,2517,626.0,0.625,1323,25,0.923,0.801
711272058,0,40,1,4,2,1,5,0,28,1,3,3,1622.0,972,650.0,0.866,4216,71,1.367,0.599
713921058,0,55,1,3,3,1,4,0,48,6,2,2,2897.0,1601,1296.0,0.878,1337,25,0.471,0.553
801373833,0,49,0,4,0,0,1,0,43,3,2,3,1922.0,710,1212.0,0.951,2920,46,1.421,0.369
713199558,0,57,1,3,1,2,4,0,44,5,3,2,1737.0,813,924.0,0.756,3669,58,0.812,0.468
719945433,0,60,1,1,5,0,1,0,48,3,2,2,2070.0,0,2070.0,0.708,1793,53,0.963,0.0
708393633,0,41,1,0,3,1,4,0,31,4,2,4,2685.0,1647,1038.0,0.812,4625,94,0.516,0.613
713135883,0,65,1,0,3,1,5,0,53,4,3,0,4315.0,717,3598.0,0.808,1723,51,0.5,0.166
720927183,0,56,1,4,2,1,4,0,36,3,5,2,2796.0,0,2796.0,0.884,4536,81,0.723,0.0
778493808,0,49,0,3,3,1,2,0,37,5,2,1,3906.0,0,3906.0,1.214,1756,32,1.0,0.0
788820933,0,59,0,2,2,2,2,0,42,3,2,2,16727.0,1380,15347.0,0.605,3511,73,0.622,0.083
715306983,1,42,0,5,3,1,2,0,36,1,2,3,1866.0,0,1866.0,0.798,2833,42,0.355,0.0
789563658,0,64,0,0,0,2,4,3,56,5,4,4,12155.0,0,12155.0,0.446,4618,60,0.875,0.0
710590683,1,33,0,2,6,1,0,0,36,3,3,5,16127.0,0,16127.0,0.769,7729,82,1.0,0.0
711232608,1,47,1,5,3,2,4,0,36,2,3,2,1636.0,0,1636.0,0.694,2235,35,0.591,0.0
